timestamp, cpu_temp, cpu_util, cpu_freq, amb_temp, amb_humid, heatsink, cover, starttime
2018-03-29T00:27:23,54.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:27:25,54.8,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:27,54.2,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:27:30,54.8,0.25,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:32,54.2,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:35,54.8,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:37,54.8,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:27:40,54.2,0.5,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:42,54.8,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:27:45,54.2,0.25,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:47,54.2,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:49,54.8,0.25,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:52,54.2,0.5,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:27:54,54.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:27:57,54.2,0.5,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:27:59,54.8,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:02,53.7,0.25,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:28:04,54.8,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:06,54.2,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:09,54.8,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:11,54.2,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:14,54.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:17,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:19,54.2,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:28:22,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:24,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:26,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:29,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:31,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:34,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:36,54.2,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:38,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:41,54.2,0.5,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:44,54.2,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:46,54.2,0.25,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:28:49,54.2,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:51,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:53,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:28:56,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:28:58,54.2,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:01,54.2,0.5,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:29:03,54.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:06,53.7,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:08,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:11,53.7,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:13,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:16,54.2,0.5,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:18,54.2,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:21,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:29:23,53.7,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:26,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:28,54.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:30,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:33,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:36,54.2,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:29:38,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:41,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:43,53.7,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:45,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:29:48,54.2,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:29:50,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:29:53,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:29:55,54.2,0.5,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:29:57,53.7,0,600000000,23,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:00,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:02,54.2,0.75,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:05,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:07,53.7,0.25,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:30:10,54.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:12,53.7,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:15,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:17,54.2,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:30:19,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:22,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:24,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:27,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:29,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:32,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:34,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:36,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:39,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:41,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:44,54.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:46,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:49,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:51,53.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:30:53,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:56,53.7,0.25,600000000,23,50,False,True,2018-03-29T00:08:26
2018-03-29T00:30:58,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:01,53.7,0.5,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:03,53.7,1.51,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:06,53.2,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:08,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:10,53.7,0,600000000,23,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:13,53.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:31:15,53.7,0,600000000,23,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:18,53.7,0.5,600000000,23,50,False,True,2018-03-29T00:08:26
2018-03-29T00:31:20,53.2,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:31:22,53.7,0.5,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:31:25,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:27,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:30,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:32,53.7,0,600000000,22,49,False,True,2018-03-29T00:08:26
2018-03-29T00:31:35,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:37,53.7,0.25,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:31:40,53.7,0.25,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:42,53.7,0,600000000,22,51,False,True,2018-03-29T00:08:26
2018-03-29T00:31:44,53.7,0,600000000,22,51,False,True,2018-03-29T00:08:26
2018-03-29T00:31:47,53.7,1.5,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:31:49,53.7,0,600000000,22,50,False,True,2018-03-29T00:08:26
2018-03-29T00:31:52,53.7,0,600000000,null,null,False,True,2018-03-29T00:08:26
2018-03-29T00:32:22,52.6,0.5,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:24,52.1,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:27,51.0,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:29,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:32,50.5,0,600000000,22,50,False,False,2018-03-29T00:32:19
2018-03-29T00:32:34,49.4,0.25,600000000,22,50,False,False,2018-03-29T00:32:19
2018-03-29T00:32:37,49.9,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:39,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:32:41,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:44,49.9,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:46,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:32:49,49.9,0,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:32:52,50.5,0.5,600000000,22,48,False,False,2018-03-29T00:32:19
2018-03-29T00:32:55,50.5,0,600000000,11,152,False,False,2018-03-29T00:32:19
2018-03-29T00:32:57,50.5,0,600000000,22,48,False,False,2018-03-29T00:32:19
2018-03-29T00:33:00,49.9,0,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:33:02,50.5,0.5,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:33:05,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:33:07,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:09,50.5,0,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:33:12,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:14,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:17,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:19,50.5,0,600000000,22,48,False,False,2018-03-29T00:32:19
2018-03-29T00:33:22,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:24,50.5,0.25,600000000,22,50,False,False,2018-03-29T00:32:19
2018-03-29T00:33:27,50.5,0,600000000,22,50,False,False,2018-03-29T00:32:19
2018-03-29T00:33:29,50.5,0.5,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:31,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:34,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:36,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:39,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:41,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:44,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:46,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:48,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:51,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:53,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:33:56,50.5,0.25,600000000,22,50,False,False,2018-03-29T00:32:19
2018-03-29T00:33:58,49.9,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:01,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:03,50.5,0,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:05,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:08,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:10,49.9,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:13,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:15,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:18,49.4,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:20,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:23,50.5,0,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:25,49.9,0,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:27,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:30,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:32,49.9,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:35,51.0,0.25,600000000,22,49,False,False,2018-03-29T00:32:19
2018-03-29T00:34:37,50.5,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:40,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:42,49.9,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:44,50.5,0,600000000,22,50,False,False,2018-03-29T00:32:19
2018-03-29T00:34:47,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:49,49.9,0.25,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:52,49.9,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:54,49.9,1.26,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:57,50.5,0,600000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:34:59,53.7,100,1200002000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:01,59.1,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:04,62.3,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:06,65.0,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:08,67.1,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:11,68.8,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:13,69.8,100,1200002000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:16,70.9,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:18,72.0,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:21,73.1,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:23,73.1,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:25,74.1,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:28,74.1,100,1199998000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:30,75.2,100,1200002000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:32,75.8,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:35,75.8,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:37,76.3,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:39,77.4,100,1200002000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:42,76.3,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:35:45,77.4,100,1200000000,null,null,False,False,2018-03-29T00:32:19
2018-03-29T00:37:46,55.8,0,600000000,22,48,False,False,2018-03-29T00:37:42
2018-03-29T00:37:48,54.8,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:37:50,54.8,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:37:53,53.7,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:37:55,53.7,0.5,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:37:58,52.6,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:00,52.1,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:03,52.1,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:05,50.5,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:08,51.0,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:10,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:12,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:15,49.9,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:17,50.5,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:20,50.5,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:22,50.5,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:25,50.5,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:30,51.0,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:33,50.5,0,600000000,22,43,False,False,2018-03-29T00:37:42
2018-03-29T00:38:39,50.5,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T00:38:41,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:44,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:46,50.5,0,600000000,22,52,False,False,2018-03-29T00:37:42
2018-03-29T00:38:49,50.5,0.25,600000000,22,52,False,False,2018-03-29T00:37:42
2018-03-29T00:38:51,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:53,50.5,0.5,600000000,22,51,False,False,2018-03-29T00:37:42
2018-03-29T00:38:56,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:38:58,50.5,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T00:39:01,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:03,51.0,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T00:39:06,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:08,50.5,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:10,50.5,0.5,600000000,22,52,False,False,2018-03-29T00:37:42
2018-03-29T00:39:13,50.5,3.71,600000000,22,53,False,False,2018-03-29T00:37:42
2018-03-29T00:39:15,49.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:18,54.8,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:20,60.1,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:22,63.4,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:25,65.5,100,1199998000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:27,66.6,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:29,68.8,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:32,70.4,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:34,70.9,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:37,72.0,100,1200002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:39,73.1,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:41,73.6,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:44,74.1,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:46,74.1,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:48,75.2,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:51,75.2,100,1199998000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:53,75.8,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:56,76.3,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:39:58,76.3,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:00,77.9,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:03,77.4,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:05,77.9,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:07,77.9,100,1200002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:10,78.4,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:12,78.4,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:15,78.4,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:17,79.0,100,1200002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:19,79.5,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:22,79.5,100,1200002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:24,79.5,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:26,79.5,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:29,79.5,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:31,80.1,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:34,80.1,100,1200000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:36,80.1,100,1185002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:38,80.6,100,1182000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:41,80.1,100,1174002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:43,80.6,100,1158002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:45,80.6,100,1176002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:48,80.6,100,1182002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:50,80.6,100,1149000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:52,80.6,100,1157000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:55,80.6,100,1150000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:40:57,80.1,100,1147000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:00,80.6,100,1146000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:02,80.6,100,1145000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:04,80.6,100,1133000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:07,80.6,100,1136000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:09,81.1,100,1136000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:11,80.6,100,1117000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:14,81.7,100,1121002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:17,81.1,100,1116000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:19,81.7,100,1127002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:21,80.6,100,1099000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:24,81.7,100,1117000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:26,81.1,100,1120998000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:28,81.1,100,1098000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:31,81.1,100,1103002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:33,81.7,100,1099002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:35,81.7,100,1093000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:38,81.1,100,1088000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:40,81.7,100,1084000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:48,80.6,100,1096000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:50,81.1,100,1071002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:52,81.7,100,1087000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:55,81.7,100,1076000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:41:57,81.7,100,1081000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:00,81.7,100,1063000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:02,80.6,100,1082000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:04,82.2,100,1063000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:07,81.7,100,1078000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:09,81.7,100,1056000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:12,81.7,100,1071000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:14,81.7,100,1063998000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:17,81.1,100,1055000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:19,81.7,100,1068000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:21,82.2,100,1057000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:24,81.7,100,1056000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:26,81.7,100,1072002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:29,81.7,100,1058998000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:31,81.1,100,1047002000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T00:42:33,81.7,100,1040000000,null,null,False,False,2018-03-29T00:37:42
